codigo,nombre,descripcion,lista_de_valor_codigo,vigencia
14551,MAQUICENTER,MAQUICENTER,04,S
14552,SHENYANG JINBEI IMP,SHENYANG JINBEI IMP,04,S
14553,CHIN LAN,CHIN LAN,04,S
14554,CHUO FENG,CHUO FENG,04,S
14555,PUGMILL,PUGMILL,04,S
14556,E ONE,E ONE,04,S
14557,COTRANS,COTRANS,04,S
14558,SALOMONE,SALOMONE,04,S
14559,DRY STRICK TRAILER,DRY STRICK TRAILER,04,S
14560,LORUYE,LORUYE,04,S
14561,TAYER,TAYER,04,S
14562,AMERITRAIL MFG,AMERITRAIL MFG,04,S
14563,KRUGER,KRUGER,04,S
14564,LOAD MAX,LOAD MAX,04,S
14565,MOTORINO,MOTORINO,04,S
14566,VENTO BKN,VENTO BKN,04,S
14567,JMC,JMC,04,S
14568,TRICK,TRICK,04,S
14569,MAVI,MAVI,04,S
14570,MONTECINOS,MONTECINOS,04,S
14571,BYD,BYD,04,S
14572,HERMANN KOHLER,HERMANN KOHLER,04,S
14573,STINGRAY,STINGRAY,04,S
14574,TRANSGLOBAL,TRANSGLOBAL,04,S
14575,FRIGOCAR,FRIGOCAR,04,S
14576,RC,RC,04,S
14577,TBS F,TBS F,04,S
14578,UTIL,UTIL,04,S
14579,NESS MC,NESS MC,04,S
14580,NITRO,NITRO,04,S
14581,ZXAUTO,ZXAUTO,04,S
14582,HENSIN BUSS,HENSIN BUSS,04,S
14583,XILIN,XILIN,04,S
14584,CARL20,CARL20,04,S
14585,SKYTEAM,SKYTEAM,04,S
14586,CAMBRIA,CAMBRIA,04,S
14587,LIUGONG,LIUGONG,04,S
14588,DAVED,DAVED,04,S
14589,ROLLING THENDER,ROLLING THENDER,04,S
14590,SUPER VICTORIA,SUPER VICTORIA,04,S
14591,HBXG,HBXG,04,S
14592,SHENYANG JINBEI,SHENYANG JINBEI,04,S
14593,CHANGFA,CHANGFA,04,S
14594,OXIMAR,OXIMAR,04,S
14595,EPM,EPM,04,S
14596,JAC AUTO,JAC AUTO,04,S
14597,LI YUAN,LI YUAN,04,S
14598,OXINAR,OXINAR,04,S
14599,TECNOMA,TECNOMA,04,S
14600,UM CHILE,UM CHILE,04,S
14601,ALBA MOTOS,ALBA MOTOS,04,S
14602,CARROCERIAS MAREGO,CARROCERIAS MAREGO,04,S
14603,GINGGI,GINGGI,04,S
14604,JAC AUTOS,JAC AUTOS,04,S
14605,JAC CAMION,JAC CAMION,04,S
14606,RUYI,RUYI,04,S
14607,CUELLAR,CUELLAR,04,S
14608,GELLY,GELLY,04,S
14609,SOCHATIC,SOCHATIC,04,S
14610,SUZUKI MOTOS,SUZUKI MOTOS,04,S
14611,TRAIBOLSS,TRAIBOLSS,04,S
14612,GOMERUS,GOMERUS,04,S
14613,KALMAR LJUNGBY,KALMAR LJUNGBY,04,S
14614,GOMEXUS,GOMEXUS,04,S
14615,PAJONAL,PAJONAL,04,S
14616,RPV,RPV,04,S
14617,SINOWAY,SINOWAY,04,S
14618,T QUINTEROS,T QUINTEROS,04,S
14619,BONLUCK,BONLUCK,04,S
14620,PLASPAK,PLASPAK,04,S
14621,REGAL RAPTOR 300,REGAL RAPTOR 300,04,S
14622,PIXALL,PIXALL,04,S
14623,DFAM,DFAM,04,S
14624,LSV,LSV,04,S
14625,DAMON INTRUDER,DAMON INTRUDER,04,S
14626,KENTON,KENTON,04,S
14627,JORGE VALLVERDU,JORGE VALLVERDU,04,S
14628,MAXIMAL,MAXIMAL,04,S
14629,M F G,M F G,04,S
14630,QINGDAO CIMC,QINGDAO CIMC,04,S
14631,WOLKEN,WOLKEN,04,S
14632,SHILGER,SHILGER,04,S
14633,THERUE,THERUE,04,S
14634,ALFAMETAL,ALFAMETAL,04,S
14635,EMBA,EMBA,04,S
14636,WILLY OVERLAND MOTOR,WILLY OVERLAND MOTOR,04,S
14637,XAWASAX,XAWASAX,04,S
14638,YONGNKANG F,YONGNKANG F,04,S
14639,BARRETT,BARRETT,04,S
14640,COLES 1616,COLES 1616,04,S
14641,YONGKANG F,YONGKANG F,04,S
14642,CRYOGENIC VESSEL,CRYOGENIC VESSEL,04,S
14643,MACK SCHWING,MACK SCHWING,04,S
14644,BLIZT,BLIZT,04,S
14645,FRONTLINE,FRONTLINE,04,S
14646,ROYAL EMFIELD,ROYAL EMFIELD,04,S
14647,CARRARA F,CARRARA F,04,S
14648,CHOPPER PRINCE,CHOPPER PRINCE,04,S
14649,DAYCO,DAYCO,04,S
14650,INTERNATIONAL ALTEC,INTERNATIONAL ALTEC,04,S
14651,METALSOL,METALSOL,04,S
14652,O@ATE LAGNIEL,O@ATE LAGNIEL,04,S
14653,ORION,ORION,04,S
14654,PETERSON,PETERSON,04,S
14655,PETERSON PACIFIC,PETERSON PACIFIC,04,S
14656,SAN LUIS,SAN LUIS,04,S
14657,TRAILLER MASTER,TRAILLER MASTER,04,S
14658,ZHEJIANG SANYE FUXIN,ZHEJIANG SANYE FUXIN,04,S
14659,ARENDS,ARENDS,04,S
14660,REEFER GREAT DANE,REEFER GREAT DANE,04,S
14661,TROPEX,TROPEX,04,S
14662,WINCONSIN,WINCONSIN,04,S
14663,CALYPSO MR,CALYPSO MR,04,S
14664,CHAOZHONG,CHAOZHONG,04,S
14665,DROP DECK,DROP DECK,04,S
14666,LEOMAR,LEOMAR,04,S
14667,MAREGO,MAREGO,04,S
14668,MIGMETAL,MIGMETAL,04,S
14669,QIMGQI,QIMGQI,04,S
14670,WOSCH,WOSCH,04,S
14671,WUYI KING ROMA,WUYI KING ROMA,04,S
14672,CHUNFENG,CHUNFENG,04,S
14673,ISUZO,ISUZO,04,S
14674,MAST,MAST,04,S
14675,MS,MS,04,S
14676,WUHAN,WUHAN,04,S
14677,GREEN MACHINE,GREEN MACHINE,04,S
14678,JUNJIN,JUNJIN,04,S
14679,MINSS,MINSS,04,S
14680,PALAGON,PALAGON,04,S
14681,QUINQI,QUINQI,04,S
14682,VANDEBENITO,VANDEBENITO,04,S
14683,SONNIA,SONNIA,04,S
14684,VALDEBENITO,VALDEBENITO,04,S
14685,ALLIED LOWBOY,ALLIED LOWBOY,04,S
14686,CLINTON CHANGLIN,CLINTON CHANGLIN,04,S
14687,MACK PUTZMEISTER,MACK PUTZMEISTER,04,S
14688,MCC,MCC,04,S
14689,SALSCO,SALSCO,04,S
14690,TANK,TANK,04,S
14691,XGJ,XGJ,04,S
14692,EAGER,EAGER,04,S
14693,FRIG NORTHAMERICAN,FRIG NORTHAMERICAN,04,S
14694,GONOW,GONOW,04,S
14695,SMX,SMX,04,S
14696,LONGBO,LONGBO,04,S
14697,SPACE CAR LAFARCE,SPACE CAR LAFARCE,04,S
14698,THSCAN,THSCAN,04,S
14699,COLOSO MOLINA,COLOSO MOLINA,04,S
14700,HOR LEI,HOR LEI,04,S
14701,INDUMETAL,INDUMETAL,04,S
14702,KAZUMA,KAZUMA,04,S
14703,MOTOLIFE,MOTOLIFE,04,S
14704,STEPP MANUFACTURING,STEPP MANUFACTURING,04,S
14705,TRAIL EZE,TRAIL EZE,04,S
14706,ZOOMLION,ZOOMLION,04,S
14707,BERTOLLINI,BERTOLLINI,04,S
14708,YUHUAGXING,YUHUAGXING,04,S
14709,CAMC,CAMC,04,S
14710,E A S C,E A S C,04,S
14711,RAUCH,RAUCH,04,S
14712,GPM,GPM,04,S
14713,HOM,HOM,04,S
14714,KGJAO,KGJAO,04,S
14715,MENDEZ,MENDEZ,04,S
14716,MOTO STAR,MOTO STAR,04,S
14717,WANA,WANA,04,S
14718,HAWE,HAWE,04,S
14719,LONCY,LONCY,04,S
14720,NIGBO N F T Z E,NIGBO N F T Z E,04,S
14721,PAGANI,PAGANI,04,S
14722,SAMUEL METAL,SAMUEL METAL,04,S
14723,CFANGLIN,CFANGLIN,04,S
14724,NEW DNFG BY DONG FENG,NEW DNFG BY DONG FENG,04,S
14725,P V,P V,04,S
14726,RENDERS,RENDERS,04,S
14727,UNITES MOTORS CHILE,UNITES MOTORS CHILE,04,S
14728,CHEVI,CHEVI,04,S
14729,VEB TRAKTORENWERK SHONEBECK,VEB TRAKTORENWERK SHONEBECK,04,S
14730,MD,MD,04,S
14731,PROHAULER,PROHAULER,04,S
14732,WEN MOTOR,WEN MOTOR,04,S
14733,G Y G,G Y G,04,S
14734,LIDA,LIDA,04,S
14735,SANLG,SANLG,04,S
14736,SCHRODER,SCHRODER,04,S
14737,THOMAS INTERNATIONAL,THOMAS INTERNATIONAL,04,S
14738,CHANGHE,CHANGHE,04,S
14739,RODA MEG,RODA MEG,04,S
14740,CHAPARRAL,CHAPARRAL,04,S
14741,FERREE,FERREE,04,S
14742,HAOYIN,HAOYIN,04,S
14743,DEL FUEGO,DEL FUEGO,04,S
14744,DUX,DUX,04,S
14745,LOSBERGER RDS,LOSBERGER RDS,04,S
14746,ALARCON LOPEZ,ALARCON LOPEZ,04,S
14747,HUBEI FOTMAN,HUBEI FOTMAN,04,S
14748,WEST COAST CHOPPERS,WEST COAST CHOPPERS,04,S
14749,ACU@A,ACU@A,04,S
14750,BROCE BROON,BROCE BROON,04,S
14751,TORITO AGRO,TORITO AGRO,04,S
14752,JIA YUE,JIA YUE,04,S
14753,TROOPER MOTOS,TROOPER MOTOS,04,S
14754,FIAT HITACHI,FIAT HITACHI,04,S
14755,NOMARO,NOMARO,04,S
14756,FUJIAN,FUJIAN,04,S
14757,YING YANG,YING YANG,04,S
14758,QME,QME,04,S
14759,STICKER,STICKER,04,S
14760,M C,M C,04,S
14761,TIRGO,TIRGO,04,S
14762,FRANNA,FRANNA,04,S
14763,OMASIN,OMASIN,04,S
14764,FACMA,FACMA,04,S
14765,GROVER,GROVER,04,S
14766,LAY MOR,LAY MOR,04,S
14767,DEPOL,DEPOL,04,S
14768,GOOSE,GOOSE,04,S
14769,LUANGYE,LUANGYE,04,S
14770,MACISTE,MACISTE,04,S
14771,MEDICAL COACHES,MEDICAL COACHES,04,S
14772,CONMETAL LTDA,CONMETAL LTDA,04,S
14773,LINTZ,LINTZ,04,S
14774,EURIDIS,EURIDIS,04,S
14775,INGMAN,INGMAN,04,S
14776,LUZ HONZG,LUZ HONZG,04,S
14777,JIN CHENG,JIN CHENG,04,S
14778,LUZ HONG,LUZ HONG,04,S
14779,M S T,M S T,04,S
14780,NIKKEN,NIKKEN,04,S
14781,POWERBOSS,POWERBOSS,04,S
14782,DONGFENG,DONGFENG,04,S
14783,IRON HORSE,IRON HORSE,04,S
14784,LOXO,LOXO,04,S
14785,SANCY,SANCY,04,S
14786,TEXAS PRIDE,TEXAS PRIDE,04,S
14787,YAXING,YAXING,04,S
14788,INTER,INTER,04,S
14789,LANTIS,LANTIS,04,S
14790,MINELLI,MINELLI,04,S
14791,PDF,PDF,04,S
14792,MONSTER K1,MONSTER K1,04,S
14793,NIEUW,NIEUW,04,S
14794,PAUS,PAUS,04,S
14795,VALENZUELA ASOCIADOS LTDA,VALENZUELA ASOCIADOS LTDA,04,S
14796,ZAX,ZAX,04,S
14797,JING CHENG,JING CHENG,04,S
14798,WILF,WILF,04,S
14799,FIR,FIR,04,S
14800,WOLF,WOLF,04,S
14801,ARAMET,ARAMET,04,S
14802,MC 30,MC 30,04,S
14803,PINES DRY,PINES DRY,04,S
14804,FRUEGHAUF,FRUEGHAUF,04,S
14805,JONYANG,JONYANG,04,S
14806,MGM,MGM,04,S
14807,TRAILER TRUCK,TRAILER TRUCK,04,S
14808,SHIFENG,SHIFENG,04,S
14809,SOKNA,SOKNA,04,S
14810,CANMETAL LTDA,CANMETAL LTDA,04,S
14811,MARSAL,MARSAL,04,S
14812,METALMAQ,METALMAQ,04,S
14813,METALPATMAN,METALPATMAN,04,S
14814,GECHENG,GECHENG,04,S
14815,GHH MINEMASTER,GHH MINEMASTER,04,S
14816,O3 INDUSTRIES F,O3 INDUSTRIES F,04,S
14817,SHACMAN,SHACMAN,04,S
14818,ESQUI HER,ESQUI HER,04,S
14819,KALYN,KALYN,04,S
14820,WEI TUO,WEI TUO,04,S
14821,ACERO AZUL LTDA,ACERO AZUL LTDA,04,S
14822,PERFOMETAL,PERFOMETAL,04,S
14823,REGAL RAPTOR,REGAL RAPTOR,04,S
14824,IMISA,IMISA,04,S
14825,VMOTO,VMOTO,04,S
14826,B Y R,B Y R,04,S
14827,KINGSPORT,KINGSPORT,04,S
14828,POWER ANDE,POWER ANDE,04,S
14829,QUINGRI,QUINGRI,04,S
14830,MENGDELI,MENGDELI,04,S
14831,QINGRI,QINGRI,04,S
14832,BRP,BRP,04,S
14833,HUATAI,HUATAI,04,S
14834,PROSILVA,PROSILVA,04,S
14835,THERIDER,THERIDER,04,S
14836,COIRO,COIRO,04,S
14837,EL RAYO,EL RAYO,04,S
14838,ROKKA,ROKKA,04,S
14839,W P,W P,04,S
14840,INDY,INDY,04,S
14841,CASE IH,CASE IH,04,S
14842,AGRALE IRIZAR,AGRALE IRIZAR,04,S
14843,BERALUZ,BERALUZ,04,S
14844,4STA,4STA,04,S
14845,ACERO AZUL,ACERO AZUL,04,S
14846,CONSTITUCION,CONSTITUCION,04,S
14847,HOBART,HOBART,04,S
14848,PELPI AEON,PELPI AEON,04,S
14849,TRIBOOK,TRIBOOK,04,S
14850,STARTER,STARTER,04,S
14851,TUNINA,TUNINA,04,S
14852,APPEL,APPEL,04,S
14853,STRIKE,STRIKE,04,S
14854,DONMA,DONMA,04,S
14855,MARANTS,MARANTS,04,S
14856,SMEDLEY,SMEDLEY,04,S
14857,MATRANS,MATRANS,04,S
14858,PE¿A,PE¿A,04,S
14859,ZNA DONGFENG,ZNA DONGFENG,04,S
14860,VELILLA,VELILLA,04,S
14861,BLIZT XGJAO,BLIZT XGJAO,04,S
14862,PISO CAMINANTE,PISO CAMINANTE,04,S
14863,QUALITY TOW USA,QUALITY TOW USA,04,S
14864,KIKAI,KIKAI,04,S
14865,TEREX REEDRILL,TEREX REEDRILL,04,S
14866,INDU,INDU,04,S
14867,RENTOR,RENTOR,04,S
14868,BFE,BFE,04,S
14869,CHRISLER,CHRISLER,04,S
14870,RINHO,RINHO,04,S
14871,ALVARADO,ALVARADO,04,S
14872,AVENTURA,AVENTURA,04,S
14873,FLOSAM,FLOSAM,04,S
14874,LECIENA,LECIENA,04,S
14875,RCA,RCA,04,S
14876,SKAT TRACK,SKAT TRACK,04,S
14877,TRIA,TRIA,04,S
14878,EMECEPE,EMECEPE,04,S
14879,AVENTURA JACK,AVENTURA JACK,04,S
14880,JCV,JCV,04,S
14881,LRJ TRAILERS,LRJ TRAILERS,04,S
14882,JVC,JVC,04,S
14883,GABO,GABO,04,S
14884,HUBEI TIANDI HEAVY INDUS,HUBEI TIANDI HEAVY INDUS,04,S
14885,DAKO,DAKO,04,S
14886,ASTIVIA,ASTIVIA,04,S
14887,GHH,GHH,04,S
14888,GULF STREAM,GULF STREAM,04,S
14889,WUYI BOSUER,WUYI BOSUER,04,S
14890,CETA,CETA,04,S
14891,DUMP,DUMP,04,S
14892,HYTSU,HYTSU,04,S
14893,MOBILEHANGAR,MOBILEHANGAR,04,S
14894,FORD NEW HOLLAND,FORD NEW HOLLAND,04,S
14895,TRANSPORTES SAN LUIS,TRANSPORTES SAN LUIS,04,S
14896,CAMUS,CAMUS,04,S
14897,TRIAL KING,TRIAL KING,04,S
14898,D'BETTO,D'BETTO,04,S
14899,LIONS,LIONS,04,S
14900,PAREJA,PAREJA,04,S
14901,SUPER MOTOS,SUPER MOTOS,04,S
14902,SHENYANG JIMBEI,SHENYANG JIMBEI,04,S
14903,NILFISK ADVANCE,NILFISK ADVANCE,04,S
14904,JARA JARA,JARA JARA,04,S
14905,NESTED THUE,NESTED THUE,04,S
14906,BODCAT,BODCAT,04,S
14907,TEMPLO,TEMPLO,04,S
14908,CETOL,CETOL,04,S
14909,CONTRAC,CONTRAC,04,S
14910,JINBEI,JINBEI,04,S
14911,YANGZHOU CIMC TONGHUA,YANGZHOU CIMC TONGHUA,04,S
14912,ODES,ODES,04,S
14913,TORVAL,TORVAL,04,S
14914,LF ENGINE,LF ENGINE,04,S
14915,LITO GONELLA,LITO GONELLA,04,S
14916,HAULETTE,HAULETTE,04,S
14917,METAL LUZ,METAL LUZ,04,S
14918,ALTO NILSFISK,ALTO NILSFISK,04,S
14919,EMARESA,EMARESA,04,S
14920,PEKIN,PEKIN,04,S
14921,GOODWIN BARSBY,GOODWIN BARSBY,04,S
14922,BENSAA,BENSAA,04,S
14923,D BRITO,D BRITO,04,S
14924,EZ,EZ,04,S
14925,WAMBOO,WAMBOO,04,S
14926,ASVE,ASVE,04,S
14927,BARTOLETTY,BARTOLETTY,04,S
14928,AGROMARINA,AGROMARINA,04,S
14929,TEKNICA,TEKNICA,04,S
14930,ASKY TEAM,ASKY TEAM,04,S
14931,SUTPHEN,SUTPHEN,04,S
14932,LOANCRAFT,LOANCRAFT,04,S
14933,SKY TEAM,SKY TEAM,04,S
14934,AREZA,AREZA,04,S
14935,SIGU,SIGU,04,S
14936,WABA,WABA,04,S
14937,MEZZAMET,MEZZAMET,04,S
14938,SCHOMAKER,SCHOMAKER,04,S
14939,ENVIRO,ENVIRO,04,S
14940,DAYTEC,DAYTEC,04,S
14941,ZONGCHEN,ZONGCHEN,04,S
14942,BROBET,BROBET,04,S
14943,FARTECI,FARTECI,04,S
14944,BROOM IQQ,BROOM IQQ,04,S
14945,CT BLOCK,CT BLOCK,04,S
14946,EUROPART,EUROPART,04,S
14947,LAMBRETA,LAMBRETA,04,S
14948,JINCHEMG,JINCHEMG,04,S
14949,STAR,STAR,04,S
14950,APPOO,APPOO,04,S
14951,JAC CARS,JAC CARS,04,S
14952,MAESTRANZA BUDINICH,MAESTRANZA BUDINICH,04,S
14953,POWER PLUS,POWER PLUS,04,S
14954,TATA MOTORS,TATA MOTORS,04,S
14955,APPCO,APPCO,04,S
14956,FRUEHAUUF,FRUEHAUUF,04,S
14957,WALINGA INC,WALINGA INC,04,S
14958,ALVIS,ALVIS,04,S
14959,JIMBEI,JIMBEI,04,S
14960,MEYER,MEYER,04,S
14961,AFF,AFF,04,S
14962,TERMICA,TERMICA,04,S
14963,HGJAO,HGJAO,04,S
14964,MANPAR,MANPAR,04,S
14965,NEW DNFG,NEW DNFG,04,S
14966,RIFFO,RIFFO,04,S
14967,WINTERST,WINTERST,04,S
14968,FAK,FAK,04,S
14969,WINTERSTEIGER,WINTERSTEIGER,04,S
14970,HIGER,HIGER,04,S
14971,RCM,RCM,04,S
14972,TRANSPORTES SAN KUIS LTDA,TRANSPORTES SAN KUIS LTDA,04,S
14973,IND EXPORTIMPORT,IND EXPORTIMPORT,04,S
14974,INGENIERIA JELDRES,INGENIERIA JELDRES,04,S
14975,ASPHALT CARE,ASPHALT CARE,04,S
14976,HUBEI TIANDI HEAVY DUTY,HUBEI TIANDI HEAVY DUTY,04,S
14977,RUF,RUF,04,S
14978,TRANSPORTES SAN LUIS LTDA,TRANSPORTES SAN LUIS LTDA,04,S
14979,ETWYRE,ETWYRE,04,S
14980,GRAIN MASTER,GRAIN MASTER,04,S
14981,ROCCO,ROCCO,04,S
14982,INTL EQUIPMENT,INTL EQUIPMENT,04,S
14983,WALKEN,WALKEN,04,S
14984,AGUILA,AGUILA,04,S
14985,REGENT,REGENT,04,S
14986,RJ MANUFACTURING 530,RJ MANUFACTURING 530,04,S
14987,KIMC,KIMC,04,S
14988,VRC,VRC,04,S
14989,LAM,LAM,04,S
14990,YIXIANG,YIXIANG,04,S
14991,AL JON,AL JON,04,S
14992,ICSRL,ICSRL,04,S
14993,CUMMINS POWER G,CUMMINS POWER G,04,S
14994,MAKE PINE,MAKE PINE,04,S
14995,PUCKETT,PUCKETT,04,S
14996,TREMER,TREMER,04,S
14997,AGROCABINA,AGROCABINA,04,S
14998,TORNOFLEX,TORNOFLEX,04,S
14999,CARRY,CARRY,04,S
15000,GPOWER,GPOWER,04,S
15001,WUYI,WUYI,04,S
15002,SANTANDER,SANTANDER,04,S
15003,ZNA,ZNA,04,S
15004,LUIS VERA,LUIS VERA,04,S
15005,JN,JN,04,S
15006,NUVAN,NUVAN,04,S
15007,OSHMEX,OSHMEX,04,S
15008,PROLINE,PROLINE,04,S
15009,BAW,BAW,04,S
15010,JAC MOTORS,JAC MOTORS,04,S
15011,MADIN,MADIN,04,S
15012,MOTOVIVA,MOTOVIVA,04,S
15013,PRIMBALL,PRIMBALL,04,S
15014,HARDKNOCK BOBBER,HARDKNOCK BOBBER,04,S
15015,MAESTRANZA ORREGO,MAESTRANZA ORREGO,04,S
15016,COOPERTAN,COOPERTAN,04,S
15017,MILEI,MILEI,04,S
15018,RAMBO,RAMBO,04,S
15019,ZHENJIANG SANYE FUXIN,ZHENJIANG SANYE FUXIN,04,S
15020,HERCULES AJAX,HERCULES AJAX,04,S
15021,LUZHONG,LUZHONG,04,S
15022,BEUTHLING,BEUTHLING,04,S
15023,BMR,BMR,04,S
15024,CMO S,CMO S,04,S
15025,FOUR WINDS,FOUR WINDS,04,S
15026,FYM,FYM,04,S
15027,GARAGE FULGERI,GARAGE FULGERI,04,S
15028,HHTR,HHTR,04,S
15029,HYPAC,HYPAC,04,S
15030,MIKEY BENOIT,MIKEY BENOIT,04,S
15031,SPARTAN,SPARTAN,04,S
15032,SOLMAN,SOLMAN,04,S
15033,SUMMIT,SUMMIT,04,S
15034,TRANSPET,TRANSPET,04,S
15035,TADIRAN,TADIRAN,04,S
15036,SMITHS DETECTION,SMITHS DETECTION,04,S
15037,SDLG,SDLG,04,S
15038,TECNOVAL,TECNOVAL,04,S
15039,DAINLER BENZ,DAINLER BENZ,04,S
15040,ULTRA,ULTRA,04,S
15041,SCION,SCION,04,S
15042,SYMCO,SYMCO,04,S
15043,AMA,AMA,04,S
15044,CASSA FORD,CASSA FORD,04,S
15045,JMD,JMD,04,S
15046,RIGOTE,RIGOTE,04,S
15047,SANEX J FREIG,SANEX J FREIG,04,S
15048,IVECO HONGYAN,IVECO HONGYAN,04,S
15049,TIOGA,TIOGA,04,S
15050,ADRIA PEUGEOT,ADRIA PEUGEOT,04,S
15051,DAEDONG KIOTI,DAEDONG KIOTI,04,S
15052,IH INTERNATIONAL,IH INTERNATIONAL,04,S
15053,SILVER,SILVER,04,S
15054,SUNSHINE,SUNSHINE,04,S
15055,FARMOTRUCK,FARMOTRUCK,04,S
15056,FARSPEED,FARSPEED,04,S
15057,MYO,MYO,04,S
15058,JAOG,JAOG,04,S
15059,METAL MECANICA ADOLFO GARRI,METAL MECANICA ADOLFO GARRI,04,S
15060,IMPOMAQ,IMPOMAQ,04,S
15061,SCHIER,SCHIER,04,S
15062,SERVI ROLAND,SERVI ROLAND,04,S
15063,SVETRUCK VOLVO,SVETRUCK VOLVO,04,S
15064,ADESA,ADESA,04,S
15065,PITBULL,PITBULL,04,S
15066,FLAT BED,FLAT BED,04,S
15067,GEFCO,GEFCO,04,S
15068,COBRA,COBRA,04,S
15069,DURANT,DURANT,04,S
15070,FOREST RIVER,FOREST RIVER,04,S
15071,TOR FRES,TOR FRES,04,S
15072,TRAIL LITE,TRAIL LITE,04,S
15073,ULTRANS,ULTRANS,04,S
15074,CHANGFENG,CHANGFENG,04,S
15075,FEERE,FEERE,04,S
15076,LUKF,LUKF,04,S
15077,HENRI,HENRI,04,S
15078,KEYSTONE,KEYSTONE,04,S
15079,PE,PE,04,S
15080,QINQI,QINQI,04,S
15081,SMART FORTWO,SMART FORTWO,04,S
15082,XTR MOTOR,XTR MOTOR,04,S
15083,YAMAMOTO,YAMAMOTO,04,S
15084,FADA,FADA,04,S
15085,TRIUMP,TRIUMP,04,S
15086,DUOP ACT,DUOP ACT,04,S
15087,LONG STAR 20,LONG STAR 20,04,S
15088,FABREQUIPA,FABREQUIPA,04,S
15089,WABAS FEERER,WABAS FEERER,04,S
15090,WABASH FEERE,WABASH FEERE,04,S
15091,BRANDIT,BRANDIT,04,S
15092,GS,GS,04,S
15093,YUTANI,YUTANI,04,S
15094,NOVELTY TRAILER,NOVELTY TRAILER,04,S
15095,RECRUSEL,RECRUSEL,04,S
15096,FREEDOM HONLEI,FREEDOM HONLEI,04,S
15097,LA TORRE,LA TORRE,04,S
15098,MP SA,MP SA,04,S
15099,POMIER,POMIER,04,S
15100,GENSTAR,GENSTAR,04,S
15101,HNOS LABRA,HNOS LABRA,04,S
15102,INGEMIN EIRL,INGEMIN EIRL,04,S
15103,MEGA TRUCK,MEGA TRUCK,04,S
15104,PEGSON,PEGSON,04,S
15105,TRANSBRAVO,TRANSBRAVO,04,S
15106,INOX,INOX,04,S
15107,MONLGI,MONLGI,04,S
15108,POWER PAVERS INC,POWER PAVERS INC,04,S
15109,OYARZO,OYARZO,04,S
15110,WUHAN CHANCAY MACHINERY,WUHAN CHANCAY MACHINERY,04,S
15111,DEL PAJONAL LIMITADA,DEL PAJONAL LIMITADA,04,S
15112,COMAR,COMAR,04,S
15113,YUKON,YUKON,04,S
15114,INDS EXPORTIMPORT,INDS EXPORTIMPORT,04,S
15115,EMSIL,EMSIL,04,S
15116,LML,LML,04,S
15117,NESTED,NESTED,04,S
15118,MORALES,MORALES,04,S
15119,POTENZZA,POTENZZA,04,S
15120,BETTO,BETTO,04,S
15121,FASTWIND,FASTWIND,04,S
15122,HOOM,HOOM,04,S
15123,LONG CHANG,LONG CHANG,04,S
15124,PIMONT,PIMONT,04,S
15125,BENZHOU,BENZHOU,04,S
15126,JEANTIL,JEANTIL,04,S
15127,YINCHENG,YINCHENG,04,S
15128,SECMA,SECMA,04,S
15129,SHEYANG JINBEI IMP,SHEYANG JINBEI IMP,04,S
15130,IRON HOUSE,IRON HOUSE,04,S
15131,KINDROM,KINDROM,04,S
15132,MADERMAQ,MADERMAQ,04,S
15133,RIVE SUD INC,RIVE SUD INC,04,S
15134,PEDRO GONZALEZ  R,PEDRO GONZALEZ  R,04,S
15135,PE Y GE SA,PE Y GE SA,04,S
15136,STRECK,STRECK,04,S
15137,SY,SY,04,S
15138,GWOWEI,GWOWEI,04,S
15139,SGM,SGM,04,S
15140,OVRIGA,OVRIGA,04,S
15141,SICL,SICL,04,S
15142,SOFIMAT,SOFIMAT,04,S
15143,SPEEDWAY,SPEEDWAY,04,S
15144,VECCHIOLA,VECCHIOLA,04,S
15145,ZNEN GROUP,ZNEN GROUP,04,S
15146,AIR SERVICE,AIR SERVICE,04,S
15147,CARRETONES DANIEL BRITO,CARRETONES DANIEL BRITO,04,S
15148,SUPERMOTO,SUPERMOTO,04,S
15149,GREAT DRY,GREAT DRY,04,S
15150,BIG TEX GOOSENECK,BIG TEX GOOSENECK,04,S
15151,WABACH NATIONAL,WABACH NATIONAL,04,S
15152,GAN,GAN,04,S
15153,SEAGRAVE,SEAGRAVE,04,S
15154,AROMO,AROMO,04,S
15155,CTBLOCK,CTBLOCK,04,S
15156,HOYNOR,HOYNOR,04,S
15157,MAESTRANZA PEREZ,MAESTRANZA PEREZ,04,S
15158,MIAMI CHOPPER INC,MIAMI CHOPPER INC,04,S
15159,NICO,NICO,04,S
15160,ENANGAB,ENANGAB,04,S
15161,HMDE,HMDE,04,S
15162,BARHER,BARHER,04,S
15163,RX MOTO,RX MOTO,04,S
15164,SYMAN,SYMAN,04,S
15165,CLARK TCM,CLARK TCM,04,S
15166,FRACON,FRACON,04,S
15167,GHH FAHRZEUGE,GHH FAHRZEUGE,04,S
15168,LORAG,LORAG,04,S
15169,TIANGONG,TIANGONG,04,S
15170,GBP,GBP,04,S
15171,FOREMOST,FOREMOST,04,S
15172,PETRORIN,PETRORIN,04,S
15173,FURUKAKAWA,FURUKAKAWA,04,S
15174,MOLINA,MOLINA,04,S
15175,INDELI,INDELI,04,S
15176,MIDGET,MIDGET,04,S
15177,LUMINI,LUMINI,04,S
15178,SPY,SPY,04,S
15179,FERRARAS,FERRARAS,04,S
